company,statementDate,quarter,year,accountClassification,account,amount
INTC,2018-12-31,4,2018,2 - Non-Current Assets,2.2 - Goodwill,24513000000.0
INTC,2018-12-31,4,2018,2 - Non-Current Assets,2.3 - Other Intangible Assets,11836000000.0
INTC,2018-12-31,4,2018,2 - Non-Current Assets,2.4 - Other Non-Current Assets,13851000000.0
INTC,2018-12-31,4,2018,3 - Current Liabilities,3.1 - Accounts Payable,3824000000.0
INTC,2018-12-31,4,2018,3 - Current Liabilities,3.2 - Accrued Liabilities,7919000000.0
INTC,2018-12-31,4,2018,3 - Current Liabilities,3.3 - Other Current Liabilities,4883000000.0
INTC,2018-12-31,4,2018,4 - Non-Current Liabilities,4.1 - Long-Term Debt,25098000000.0
INTC,2018-12-31,4,2018,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,11676000000.0
INTC,2018-12-31,4,2018,5 - Equity,5.1 - Stockholders Equity,74563000000.0
INTC,2017-12-31,4,2017,1 - Current Assets,1.1 - Cash & Cash Equivalents,3433000000.0
INTC,2017-12-31,4,2017,1 - Current Assets,1.2 - Short Term Investments,10569000000.0
INTC,2017-12-31,4,2017,1 - Current Assets,1.3 - Accounts Receivable,5607000000.0
INTC,2017-12-31,4,2017,1 - Current Assets,1.4 - Inventory,6983000000.0
INTC,2017-12-31,4,2017,1 - Current Assets,1.5 - Other Current Assets,2908000000.0
INTC,2017-12-31,4,2017,2 - Non-Current Assets,2.1 - Net PPE,41109000000.0
INTC,2017-12-31,4,2017,2 - Non-Current Assets,2.2 - Goodwill,24389000000.0
INTC,2017-12-31,4,2017,2 - Non-Current Assets,2.3 - Other Intangible Assets,12745000000.0
INTC,2017-12-31,4,2017,2 - Non-Current Assets,2.4 - Other Non-Current Assets,15506000000.0
INTC,2017-12-31,4,2017,3 - Current Liabilities,3.1 - Accounts Payable,2928000000.0
INTC,2017-12-31,4,2017,3 - Current Liabilities,3.2 - Accrued Liabilities,7535000000.0
INTC,2017-12-31,4,2017,3 - Current Liabilities,3.3 - Other Current Liabilities,6958000000.0
INTC,2017-12-31,4,2017,4 - Non-Current Liabilities,4.1 - Long-Term Debt,25037000000.0
INTC,2017-12-31,4,2017,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,11772000000.0
INTC,2017-12-31,4,2017,5 - Equity,5.1 - Stockholders Equity,69019000000.0
INTC,2016-12-31,4,2016,1 - Current Assets,1.1 - Cash & Cash Equivalents,5560000000.0
INTC,2016-12-31,4,2016,1 - Current Assets,1.2 - Short Term Investments,11539000000.0
INTC,2016-12-31,4,2016,1 - Current Assets,1.3 - Accounts Receivable,4690000000.0
INTC,2016-12-31,4,2016,1 - Current Assets,1.4 - Inventory,5553000000.0
INTC,2016-12-31,4,2016,1 - Current Assets,1.5 - Other Current Assets,8166000000.0
INTC,2016-12-31,4,2016,2 - Non-Current Assets,2.1 - Net PPE,36171000000.0
INTC,2016-12-31,4,2016,2 - Non-Current Assets,2.2 - Goodwill,14099000000.0
INTC,2016-12-31,4,2016,2 - Non-Current Assets,2.3 - Other Intangible Assets,9494000000.0
INTC,2016-12-31,4,2016,2 - Non-Current Assets,2.4 - Other Non-Current Assets,18055000000.0
INTC,2016-12-31,4,2016,3 - Current Liabilities,3.1 - Accounts Payable,2475000000.0
INTC,2016-12-31,4,2016,3 - Current Liabilities,3.2 - Accrued Liabilities,6090000000.0
INTC,2016-12-31,4,2016,3 - Current Liabilities,3.3 - Other Current Liabilities,11737000000.0
INTC,2016-12-31,4,2016,4 - Non-Current Liabilities,4.1 - Long-Term Debt,20649000000.0
INTC,2016-12-31,4,2016,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,6150000000.0
INTC,2016-12-31,4,2016,5 - Equity,5.1 - Stockholders Equity,66226000000.0
INTC,2015-12-31,4,2015,1 - Current Assets,1.1 - Cash & Cash Equivalents,15308000000.0
INTC,2015-12-31,4,2015,1 - Current Assets,1.2 - Short Term Investments,10005000000.0
INTC,2015-12-31,4,2015,1 - Current Assets,1.3 - Accounts Receivable,4787000000.0
INTC,2015-12-31,4,2015,1 - Current Assets,1.4 - Inventory,5167000000.0
INTC,2015-12-31,4,2015,1 - Current Assets,1.5 - Other Current Assets,5089000000.0
INTC,2015-12-31,4,2015,2 - Non-Current Assets,2.1 - Net PPE,31858000000.0
INTC,2015-12-31,4,2015,2 - Non-Current Assets,2.2 - Goodwill,11332000000.0
INTC,2015-12-31,4,2015,2 - Non-Current Assets,2.3 - Other Intangible Assets,3933000000.0
INTC,2015-12-31,4,2015,2 - Non-Current Assets,2.4 - Other Non-Current Assets,15586000000.0
INTC,2015-12-31,4,2015,3 - Current Liabilities,3.1 - Accounts Payable,2063000000.0
INTC,2015-12-31,4,2015,3 - Current Liabilities,3.2 - Accrued Liabilities,5644000000.0
INTC,2015-12-31,4,2015,3 - Current Liabilities,3.3 - Other Current Liabilities,7960000000.0
INTC,2015-12-31,4,2015,4 - Non-Current Liabilities,4.1 - Long-Term Debt,20036000000.0
INTC,2015-12-31,4,2015,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,6277000000.0
INTC,2015-12-31,4,2015,5 - Equity,5.1 - Stockholders Equity,61085000000.0
INTC,2014-12-31,4,2014,1 - Current Assets,1.1 - Cash & Cash Equivalents,2561000000.0
INTC,2014-12-31,4,2014,1 - Current Assets,1.2 - Short Term Investments,11493000000.0
INTC,2014-12-31,4,2014,1 - Current Assets,1.3 - Accounts Receivable,4427000000.0
INTC,2014-12-31,4,2014,1 - Current Assets,1.4 - Inventory,4273000000.0
INTC,2014-12-31,4,2014,1 - Current Assets,1.5 - Other Current Assets,4976000000.0
INTC,2014-12-31,4,2014,2 - Non-Current Assets,2.1 - Net PPE,33238000000.0
INTC,2014-12-31,4,2014,2 - Non-Current Assets,2.2 - Goodwill,10861000000.0
INTC,2014-12-31,4,2014,2 - Non-Current Assets,2.3 - Other Intangible Assets,4446000000.0
INTC,2014-12-31,4,2014,2 - Non-Current Assets,2.4 - Other Non-Current Assets,15681000000.0
INTC,2014-12-31,4,2014,3 - Current Liabilities,3.1 - Accounts Payable,2748000000.0
INTC,2014-12-31,4,2014,3 - Current Liabilities,3.2 - Accrued Liabilities,5987000000.0
INTC,2014-12-31,4,2014,3 - Current Liabilities,3.3 - Other Current Liabilities,7284000000.0
INTC,2014-12-31,4,2014,4 - Non-Current Liabilities,4.1 - Long-Term Debt,12107000000.0
INTC,2014-12-31,4,2014,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,7965000000.0
INTC,2014-12-31,4,2014,5 - Equity,5.1 - Stockholders Equity,55865000000.0
INTC,2013-12-31,4,2013,1 - Current Assets,1.1 - Cash & Cash Equivalents,5674000000.0
INTC,2013-12-31,4,2013,1 - Current Assets,1.2 - Short Term Investments,14413000000.0
INTC,2013-12-31,4,2013,1 - Current Assets,1.3 - Accounts Receivable,3582000000.0
INTC,2013-12-31,4,2013,1 - Current Assets,1.4 - Inventory,4172000000.0
INTC,2013-12-31,4,2013,1 - Current Assets,1.5 - Other Current Assets,4243000000.0
INTC,2013-12-31,4,2013,2 - Non-Current Assets,2.1 - Net PPE,31428000000.0
INTC,2013-12-31,4,2013,2 - Non-Current Assets,2.2 - Goodwill,10513000000.0
INTC,2013-12-31,4,2013,2 - Non-Current Assets,2.3 - Other Intangible Assets,5150000000.0
INTC,2013-12-31,4,2013,2 - Non-Current Assets,2.4 - Other Non-Current Assets,13183000000.0
INTC,2013-12-31,4,2013,3 - Current Liabilities,3.1 - Accounts Payable,2969000000.0
INTC,2013-12-31,4,2013,3 - Current Liabilities,3.2 - Accrued Liabilities,5099000000.0
INTC,2013-12-31,4,2013,3 - Current Liabilities,3.3 - Other Current Liabilities,5500000000.0
INTC,2013-12-31,4,2013,4 - Non-Current Liabilities,4.1 - Long-Term Debt,13165000000.0
INTC,2013-12-31,4,2013,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,7369000000.0
INTC,2013-12-31,4,2013,5 - Equity,5.1 - Stockholders Equity,58256000000.0
INTC,2012-12-31,4,2012,1 - Current Assets,1.1 - Cash & Cash Equivalents,8478000000.0
INTC,2012-12-31,4,2012,1 - Current Assets,1.2 - Short Term Investments,9684000000.0
INTC,2012-12-31,4,2012,1 - Current Assets,1.3 - Accounts Receivable,3833000000.0
INTC,2012-12-31,4,2012,1 - Current Assets,1.4 - Inventory,4734000000.0
INTC,2012-12-31,4,2012,1 - Current Assets,1.5 - Other Current Assets,4629000000.0
INTC,2012-12-31,4,2012,2 - Non-Current Assets,2.1 - Net PPE,27983000000.0
INTC,2012-12-31,4,2012,2 - Non-Current Assets,2.2 - Goodwill,9710000000.0
INTC,2012-12-31,4,2012,2 - Non-Current Assets,2.3 - Other Intangible Assets,6235000000.0
INTC,2012-12-31,4,2012,2 - Non-Current Assets,2.4 - Other Non-Current Assets,9065000000.0
INTC,2012-12-31,4,2012,3 - Current Liabilities,3.1 - Accounts Payable,3023000000.0
INTC,2012-12-31,4,2012,3 - Current Liabilities,3.2 - Accrued Liabilities,4659000000.0
INTC,2012-12-31,4,2012,3 - Current Liabilities,3.3 - Other Current Liabilities,5216000000.0
INTC,2012-12-31,4,2012,4 - Non-Current Liabilities,4.1 - Long-Term Debt,13136000000.0
INTC,2012-12-31,4,2012,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,7114000000.0
INTC,2012-12-31,4,2012,5 - Equity,5.1 - Stockholders Equity,51203000000.0
INTC,2011-12-31,4,2011,1 - Current Assets,1.1 - Cash & Cash Equivalents,5065000000.0
INTC,2011-12-31,4,2011,1 - Current Assets,1.2 - Short Term Investments,9772000000.0
INTC,2011-12-31,4,2011,1 - Current Assets,1.3 - Accounts Receivable,3650000000.0
INTC,2011-12-31,4,2011,1 - Current Assets,1.4 - Inventory,4096000000.0
INTC,2011-12-31,4,2011,1 - Current Assets,1.5 - Other Current Assets,3289000000.0
INTC,2011-12-31,4,2011,2 - Non-Current Assets,2.1 - Net PPE,23627000000.0
INTC,2011-12-31,4,2011,2 - Non-Current Assets,2.2 - Goodwill,9254000000.0
INTC,2011-12-31,4,2011,2 - Non-Current Assets,2.3 - Other Intangible Assets,6267000000.0
INTC,2011-12-31,4,2011,2 - Non-Current Assets,2.4 - Other Non-Current Assets,6099000000.0
INTC,2011-12-31,4,2011,3 - Current Liabilities,3.1 - Accounts Payable,2956000000.0
INTC,2011-12-31,4,2011,3 - Current Liabilities,3.2 - Accrued Liabilities,3948000000.0
INTC,2011-12-31,4,2011,3 - Current Liabilities,3.3 - Other Current Liabilities,5124000000.0
INTC,2011-12-31,4,2011,4 - Non-Current Liabilities,4.1 - Long-Term Debt,7084000000.0
INTC,2011-12-31,4,2011,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,6096000000.0
INTC,2011-12-31,4,2011,5 - Equity,5.1 - Stockholders Equity,45911000000.0
INTC,2010-12-31,4,2010,1 - Current Assets,1.1 - Cash & Cash Equivalents,5498000000.0
INTC,2010-12-31,4,2010,1 - Current Assets,1.2 - Short Term Investments,16387000000.0
INTC,2010-12-31,4,2010,1 - Current Assets,1.3 - Accounts Receivable,2867000000.0
INTC,2010-12-31,4,2010,1 - Current Assets,1.4 - Inventory,3757000000.0
INTC,2010-12-31,4,2010,1 - Current Assets,1.5 - Other Current Assets,3102000000.0
INTC,2010-12-31,4,2010,2 - Non-Current Assets,2.1 - Net PPE,17899000000.0
INTC,2010-12-31,4,2010,2 - Non-Current Assets,2.2 - Goodwill,4531000000.0
INTC,2010-12-31,4,2010,2 - Non-Current Assets,2.3 - Other Intangible Assets,0.0
INTC,2010-12-31,4,2010,2 - Non-Current Assets,2.4 - Other Non-Current Assets,9145000000.0
INTC,2010-12-31,4,2010,3 - Current Liabilities,3.1 - Accounts Payable,2290000000.0
INTC,2010-12-31,4,2010,3 - Current Liabilities,3.2 - Accrued Liabilities,3489000000.0
INTC,2010-12-31,4,2010,3 - Current Liabilities,3.3 - Other Current Liabilities,3548000000.0
INTC,2010-12-31,4,2010,4 - Non-Current Liabilities,4.1 - Long-Term Debt,2077000000.0
INTC,2010-12-31,4,2010,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,2352000000.0
INTC,2010-12-31,4,2010,5 - Equity,5.1 - Stockholders Equity,49430000000.0
INTC,2009-12-31,4,2009,1 - Current Assets,1.1 - Cash & Cash Equivalents,3987000000.0
INTC,2009-12-31,4,2009,1 - Current Assets,1.2 - Short Term Investments,5285000000.0
INTC,2009-12-31,4,2009,1 - Current Assets,1.3 - Accounts Receivable,2273000000.0
INTC,2009-12-31,4,2009,1 - Current Assets,1.4 - Inventory,2935000000.0
INTC,2009-12-31,4,2009,1 - Current Assets,1.5 - Other Current Assets,6677000000.0
INTC,2009-12-31,4,2009,2 - Non-Current Assets,2.1 - Net PPE,17225000000.0
INTC,2009-12-31,4,2009,2 - Non-Current Assets,2.2 - Goodwill,4421000000.0
INTC,2009-12-31,4,2009,2 - Non-Current Assets,2.3 - Other Intangible Assets,0.0
INTC,2009-12-31,4,2009,2 - Non-Current Assets,2.4 - Other Non-Current Assets,10292000000.0
INTC,2009-12-31,4,2009,3 - Current Liabilities,3.1 - Accounts Payable,1969000000.0
INTC,2009-12-31,4,2009,3 - Current Liabilities,3.2 - Accrued Liabilities,4857000000.0
INTC,2009-12-31,4,2009,3 - Current Liabilities,3.3 - Other Current Liabilities,765000000.0
INTC,2009-12-31,4,2009,4 - Non-Current Liabilities,4.1 - Long-Term Debt,2049000000.0
INTC,2009-12-31,4,2009,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,1751000000.0
INTC,2009-12-31,4,2009,5 - Equity,5.1 - Stockholders Equity,41704000000.0
INTC,2008-12-31,4,2008,1 - Current Assets,1.1 - Cash & Cash Equivalents,3350000000.0
INTC,2008-12-31,4,2008,1 - Current Assets,1.2 - Short Term Investments,5331000000.0
INTC,2008-12-31,4,2008,1 - Current Assets,1.3 - Accounts Receivable,1712000000.0
INTC,2008-12-31,4,2008,1 - Current Assets,1.4 - Inventory,3744000000.0
INTC,2008-12-31,4,2008,1 - Current Assets,1.5 - Other Current Assets,5734000000.0
INTC,2008-12-31,4,2008,2 - Non-Current Assets,2.1 - Net PPE,17544000000.0
INTC,2008-12-31,4,2008,2 - Non-Current Assets,2.2 - Goodwill,3932000000.0
INTC,2008-12-31,4,2008,2 - Non-Current Assets,2.3 - Other Intangible Assets,0.0
INTC,2008-12-31,4,2008,2 - Non-Current Assets,2.4 - Other Non-Current Assets,9368000000.0
INTC,2008-12-31,4,2008,3 - Current Liabilities,3.1 - Accounts Payable,2390000000.0
INTC,2008-12-31,4,2008,3 - Current Liabilities,3.2 - Accrued Liabilities,4863000000.0
INTC,2008-12-31,4,2008,3 - Current Liabilities,3.3 - Other Current Liabilities,565000000.0
INTC,2008-12-31,4,2008,4 - Non-Current Liabilities,4.1 - Long-Term Debt,1886000000.0
INTC,2008-12-31,4,2008,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,1923000000.0
INTC,2008-12-31,4,2008,5 - Equity,5.1 - Stockholders Equity,39088000000.0
INTC,2007-12-31,4,2007,1 - Current Assets,1.1 - Cash & Cash Equivalents,7307000000.0
INTC,2007-12-31,4,2007,1 - Current Assets,1.2 - Short Term Investments,5490000000.0
INTC,2007-12-31,4,2007,1 - Current Assets,1.3 - Accounts Receivable,2576000000.0
INTC,2007-12-31,4,2007,1 - Current Assets,1.4 - Inventory,3370000000.0
INTC,2007-12-31,4,2007,1 - Current Assets,1.5 - Other Current Assets,5142000000.0
INTC,2007-12-31,4,2007,2 - Non-Current Assets,2.1 - Net PPE,16918000000.0
INTC,2007-12-31,4,2007,2 - Non-Current Assets,2.2 - Goodwill,3916000000.0
INTC,2007-12-31,4,2007,2 - Non-Current Assets,2.3 - Other Intangible Assets,0.0
INTC,2007-12-31,4,2007,2 - Non-Current Assets,2.4 - Other Non-Current Assets,10932000000.0
INTC,2007-12-31,4,2007,3 - Current Liabilities,3.1 - Accounts Payable,2361000000.0
INTC,2007-12-31,4,2007,3 - Current Liabilities,3.2 - Accrued Liabilities,5104000000.0
INTC,2007-12-31,4,2007,3 - Current Liabilities,3.3 - Other Current Liabilities,1106000000.0
INTC,2007-12-31,4,2007,4 - Non-Current Liabilities,4.1 - Long-Term Debt,1980000000.0
INTC,2007-12-31,4,2007,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,2338000000.0
INTC,2007-12-31,4,2007,5 - Equity,5.1 - Stockholders Equity,42762000000.0
INTC,2006-12-31,4,2006,1 - Current Assets,1.1 - Cash & Cash Equivalents,6598000000.0
INTC,2006-12-31,4,2006,1 - Current Assets,1.2 - Short Term Investments,3404000000.0
INTC,2006-12-31,4,2006,1 - Current Assets,1.3 - Accounts Receivable,2709000000.0
INTC,2006-12-31,4,2006,1 - Current Assets,1.4 - Inventory,4314000000.0
INTC,2006-12-31,4,2006,1 - Current Assets,1.5 - Other Current Assets,1255000000.0
INTC,2006-12-31,4,2006,2 - Non-Current Assets,2.1 - Net PPE,17602000000.0
INTC,2006-12-31,4,2006,2 - Non-Current Assets,2.2 - Goodwill,3861000000.0
INTC,2006-12-31,4,2006,2 - Non-Current Assets,2.3 - Other Intangible Assets,0.0
INTC,2006-12-31,4,2006,2 - Non-Current Assets,2.4 - Other Non-Current Assets,8625000000.0
INTC,2006-12-31,4,2006,3 - Current Liabilities,3.1 - Accounts Payable,2256000000.0
INTC,2006-12-31,4,2006,3 - Current Liabilities,3.2 - Accrued Liabilities,3682000000.0
INTC,2006-12-31,4,2006,3 - Current Liabilities,3.3 - Other Current Liabilities,2576000000.0
INTC,2006-12-31,4,2006,4 - Non-Current Liabilities,4.1 - Long-Term Debt,1848000000.0
INTC,2006-12-31,4,2006,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,1254000000.0
INTC,2006-12-31,4,2006,5 - Equity,5.1 - Stockholders Equity,36752000000.0
INTC,2005-12-31,4,2005,1 - Current Assets,1.1 - Cash & Cash Equivalents,7324000000.0
INTC,2005-12-31,4,2005,1 - Current Assets,1.2 - Short Term Investments,5448000000.0
INTC,2005-12-31,4,2005,1 - Current Assets,1.3 - Accounts Receivable,3914000000.0
INTC,2005-12-31,4,2005,1 - Current Assets,1.4 - Inventory,3126000000.0
INTC,2005-12-31,4,2005,1 - Current Assets,1.5 - Other Current Assets,1382000000.0
INTC,2005-12-31,4,2005,2 - Non-Current Assets,2.1 - Net PPE,17111000000.0
INTC,2005-12-31,4,2005,2 - Non-Current Assets,2.2 - Goodwill,0.0
INTC,2005-12-31,4,2005,2 - Non-Current Assets,2.3 - Other Intangible Assets,3873000000.0
INTC,2005-12-31,4,2005,2 - Non-Current Assets,2.4 - Other Non-Current Assets,6136000000.0
INTC,2005-12-31,4,2005,3 - Current Liabilities,3.1 - Accounts Payable,2249000000.0
INTC,2005-12-31,4,2005,3 - Current Liabilities,3.2 - Accrued Liabilities,4080000000.0
INTC,2005-12-31,4,2005,3 - Current Liabilities,3.3 - Other Current Liabilities,2905000000.0
INTC,2005-12-31,4,2005,4 - Non-Current Liabilities,4.1 - Long-Term Debt,2106000000.0
INTC,2005-12-31,4,2005,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,792000000.0
INTC,2005-12-31,4,2005,5 - Equity,5.1 - Stockholders Equity,36182000000.0
INTC,2004-12-31,4,2004,1 - Current Assets,1.1 - Cash & Cash Equivalents,8407000000.0
INTC,2004-12-31,4,2004,1 - Current Assets,1.2 - Short Term Investments,8765000000.0
INTC,2004-12-31,4,2004,1 - Current Assets,1.3 - Accounts Receivable,2999000000.0
INTC,2004-12-31,4,2004,1 - Current Assets,1.4 - Inventory,2621000000.0
INTC,2004-12-31,4,2004,1 - Current Assets,1.5 - Other Current Assets,1266000000.0
INTC,2004-12-31,4,2004,2 - Non-Current Assets,2.1 - Net PPE,15768000000.0
INTC,2004-12-31,4,2004,2 - Non-Current Assets,2.2 - Goodwill,0.0
INTC,2004-12-31,4,2004,2 - Non-Current Assets,2.3 - Other Intangible Assets,3719000000.0
INTC,2004-12-31,4,2004,2 - Non-Current Assets,2.4 - Other Non-Current Assets,4598000000.0
INTC,2004-12-31,4,2004,3 - Current Liabilities,3.1 - Accounts Payable,1943000000.0
INTC,2004-12-31,4,2004,3 - Current Liabilities,3.2 - Accrued Liabilities,4107000000.0
INTC,2004-12-31,4,2004,3 - Current Liabilities,3.3 - Other Current Liabilities,1956000000.0
INTC,2004-12-31,4,2004,4 - Non-Current Liabilities,4.1 - Long-Term Debt,703000000.0
INTC,2004-12-31,4,2004,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,855000000.0
INTC,2004-12-31,4,2004,5 - Equity,5.1 - Stockholders Equity,38579000000.0
INTC,2003-12-31,4,2003,1 - Current Assets,1.1 - Cash & Cash Equivalents,7971000000.0
INTC,2003-12-31,4,2003,1 - Current Assets,1.2 - Short Term Investments,8193000000.0
INTC,2003-12-31,4,2003,1 - Current Assets,1.3 - Accounts Receivable,2960000000.0
INTC,2003-12-31,4,2003,1 - Current Assets,1.4 - Inventory,2519000000.0
INTC,2003-12-31,4,2003,1 - Current Assets,1.5 - Other Current Assets,1239000000.0
INTC,2003-12-31,4,2003,2 - Non-Current Assets,2.1 - Net PPE,16661000000.0
INTC,2003-12-31,4,2003,2 - Non-Current Assets,2.2 - Goodwill,0.0
INTC,2003-12-31,4,2003,2 - Non-Current Assets,2.3 - Other Intangible Assets,3705000000.0
INTC,2003-12-31,4,2003,2 - Non-Current Assets,2.4 - Other Non-Current Assets,3895000000.0
INTC,2003-12-31,4,2003,3 - Current Liabilities,3.1 - Accounts Payable,1660000000.0
INTC,2003-12-31,4,2003,3 - Current Liabilities,3.2 - Accrued Liabilities,3577000000.0
INTC,2003-12-31,4,2003,3 - Current Liabilities,3.3 - Other Current Liabilities,1642000000.0
INTC,2003-12-31,4,2003,4 - Non-Current Liabilities,4.1 - Long-Term Debt,936000000.0
INTC,2003-12-31,4,2003,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,1482000000.0
INTC,2003-12-31,4,2003,5 - Equity,5.1 - Stockholders Equity,37846000000.0
INTC,2002-12-31,4,2002,1 - Current Assets,1.1 - Cash & Cash Equivalents,7404000000.0
INTC,2002-12-31,4,2002,1 - Current Assets,1.2 - Short Term Investments,5183000000.0
INTC,2002-12-31,4,2002,1 - Current Assets,1.3 - Accounts Receivable,2574000000.0
INTC,2002-12-31,4,2002,1 - Current Assets,1.4 - Inventory,2276000000.0
INTC,2002-12-31,4,2002,1 - Current Assets,1.5 - Other Current Assets,1488000000.0
INTC,2002-12-31,4,2002,2 - Non-Current Assets,2.1 - Net PPE,17847000000.0
INTC,2002-12-31,4,2002,2 - Non-Current Assets,2.2 - Goodwill,0.0
INTC,2002-12-31,4,2002,2 - Non-Current Assets,2.3 - Other Intangible Assets,4330000000.0
INTC,2002-12-31,4,2002,2 - Non-Current Assets,2.4 - Other Non-Current Assets,3122000000.0
INTC,2002-12-31,4,2002,3 - Current Liabilities,3.1 - Accounts Payable,1543000000.0
INTC,2002-12-31,4,2002,3 - Current Liabilities,3.2 - Accrued Liabilities,2984000000.0
INTC,2002-12-31,4,2002,3 - Current Liabilities,3.3 - Other Current Liabilities,2068000000.0
INTC,2002-12-31,4,2002,4 - Non-Current Liabilities,4.1 - Long-Term Debt,929000000.0
INTC,2002-12-31,4,2002,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,1232000000.0
INTC,2002-12-31,4,2002,5 - Equity,5.1 - Stockholders Equity,35468000000.0
INTC,2001-12-31,4,2001,1 - Current Assets,1.1 - Cash & Cash Equivalents,7970000000.0
INTC,2001-12-31,4,2001,1 - Current Assets,1.2 - Short Term Investments,3580000000.0
INTC,2001-12-31,4,2001,1 - Current Assets,1.3 - Accounts Receivable,2607000000.0
INTC,2001-12-31,4,2001,1 - Current Assets,1.4 - Inventory,2253000000.0
INTC,2001-12-31,4,2001,1 - Current Assets,1.5 - Other Current Assets,1223000000.0
INTC,2001-12-31,4,2001,2 - Non-Current Assets,2.1 - Net PPE,18121000000.0
INTC,2001-12-31,4,2001,2 - Non-Current Assets,2.2 - Goodwill,0.0
INTC,2001-12-31,4,2001,2 - Non-Current Assets,2.3 - Other Intangible Assets,5127000000.0
INTC,2001-12-31,4,2001,2 - Non-Current Assets,2.4 - Other Non-Current Assets,3514000000.0
INTC,2001-12-31,4,2001,3 - Current Liabilities,3.1 - Accounts Payable,1769000000.0
INTC,2001-12-31,4,2001,3 - Current Liabilities,3.2 - Accrued Liabilities,2986000000.0
INTC,2001-12-31,4,2001,3 - Current Liabilities,3.3 - Other Current Liabilities,1815000000.0
INTC,2001-12-31,4,2001,4 - Non-Current Liabilities,4.1 - Long-Term Debt,1050000000.0
INTC,2001-12-31,4,2001,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,945000000.0
INTC,2001-12-31,4,2001,5 - Equity,5.1 - Stockholders Equity,35830000000.0
INTC,2000-12-31,4,2000,1 - Current Assets,1.1 - Cash & Cash Equivalents,2976000000.0
INTC,2000-12-31,4,2000,1 - Current Assets,1.2 - Short Term Investments,10847000000.0
INTC,2000-12-31,4,2000,1 - Current Assets,1.3 - Accounts Receivable,4129000000.0
INTC,2000-12-31,4,2000,1 - Current Assets,1.4 - Inventory,2241000000.0
INTC,2000-12-31,4,2000,1 - Current Assets,1.5 - Other Current Assets,957000000.0
INTC,2000-12-31,4,2000,2 - Non-Current Assets,2.1 - Net PPE,15013000000.0
INTC,2000-12-31,4,2000,2 - Non-Current Assets,2.2 - Goodwill,0.0
INTC,2000-12-31,4,2000,2 - Non-Current Assets,2.3 - Other Intangible Assets,5941000000.0
INTC,2000-12-31,4,2000,2 - Non-Current Assets,2.4 - Other Non-Current Assets,5841000000.0
INTC,2000-12-31,4,2000,3 - Current Liabilities,3.1 - Accounts Payable,2387000000.0
INTC,2000-12-31,4,2000,3 - Current Liabilities,3.2 - Accrued Liabilities,3918000000.0
INTC,2000-12-31,4,2000,3 - Current Liabilities,3.3 - Other Current Liabilities,2345000000.0
INTC,2000-12-31,4,2000,4 - Non-Current Liabilities,4.1 - Long-Term Debt,707000000.0
INTC,2000-12-31,4,2000,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,1266000000.0
INTC,2000-12-31,4,2000,5 - Equity,5.1 - Stockholders Equity,37322000000.0
INTC,1999-12-31,4,1999,1 - Current Assets,1.1 - Cash & Cash Equivalents,3695000000.0
INTC,1999-12-31,4,1999,1 - Current Assets,1.2 - Short Term Investments,8093000000.0
INTC,1999-12-31,4,1999,1 - Current Assets,1.3 - Accounts Receivable,3700000000.0
INTC,1999-12-31,4,1999,1 - Current Assets,1.4 - Inventory,1478000000.0
INTC,1999-12-31,4,1999,1 - Current Assets,1.5 - Other Current Assets,853000000.0
INTC,1999-12-31,4,1999,2 - Non-Current Assets,2.1 - Net PPE,11715000000.0
INTC,1999-12-31,4,1999,2 - Non-Current Assets,2.2 - Goodwill,0.0
INTC,1999-12-31,4,1999,2 - Non-Current Assets,2.3 - Other Intangible Assets,4934000000.0
INTC,1999-12-31,4,1999,2 - Non-Current Assets,2.4 - Other Non-Current Assets,9381000000.0
INTC,1999-12-31,4,1999,3 - Current Liabilities,3.1 - Accounts Payable,1370000000.0
INTC,1999-12-31,4,1999,3 - Current Liabilities,3.2 - Accrued Liabilities,3195000000.0
INTC,1999-12-31,4,1999,3 - Current Liabilities,3.3 - Other Current Liabilities,2534000000.0
INTC,1999-12-31,4,1999,4 - Non-Current Liabilities,4.1 - Long-Term Debt,955000000.0
INTC,1999-12-31,4,1999,4 - Non-Current Liabilities,4.2 - Other Non-Current Liabilities,3260000000.0
