Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,0.583333,0.677083,0.567708,0.640625,0.392728,649732800
1985-02-01,0.640625,0.671875,0.567708,0.583333,0.357606,499780800
1985-03-01,0.583333,0.588542,0.505208,0.578125,0.354413,520699200
1985-04-01,0.583333,0.609375,0.546875,0.572917,0.351221,411076800
1985-05-01,0.572917,0.588542,0.520833,0.549479,0.336852,555192000
1985-06-01,0.549479,0.565104,0.468750,0.541667,0.332063,881851200
1985-07-01,0.541667,0.619792,0.531250,0.588542,0.360799,732268800
1985-08-01,0.588542,0.625000,0.520833,0.541667,0.332063,429403200
1985-09-01,0.541667,0.567708,0.510417,0.536458,0.328870,501700800
1985-10-01,0.536458,0.546875,0.432292,0.531250,0.325677,781305600
1985-11-01,0.531250,0.619792,0.505208,0.593750,0.363992,759033600
1985-12-01,0.593750,0.651042,0.572917,0.609375,0.373571,613545600
1986-01-01,0.609375,0.645833,0.546875,0.588542,0.360799,922041600
1986-02-01,0.588542,0.671875,0.578125,0.578125,0.354413,1237065600
1986-03-01,0.578125,0.609375,0.526042,0.541667,0.332063,837345600
1986-04-01,0.541667,0.651042,0.510417,0.593750,0.363992,932731200
1986-05-01,0.593750,0.619792,0.526042,0.567708,0.348027,575894400
1986-06-01,0.567708,0.572917,0.453125,0.479167,0.293748,665659200
1986-07-01,0.479167,0.484375,0.359375,0.380208,0.233082,876595200
1986-08-01,0.390625,0.505208,0.341146,0.479167,0.293748,605889600
1986-09-01,0.479167,0.484375,0.390625,0.406250,0.249047,675590400
1986-10-01,0.411458,0.447917,0.375000,0.421875,0.258626,710644800
1986-11-01,0.419271,0.479167,0.406250,0.479167,0.293748,445099200
1986-12-01,0.468750,0.494792,0.432292,0.437500,0.268205,667641600
1987-01-01,0.432292,0.651042,0.432292,0.651042,0.399114,1794556800
1987-02-01,0.656250,0.802083,0.645833,0.791667,0.485323,1742361600
1987-03-01,0.786458,0.875000,0.713542,0.817708,0.501287,1420507200
1987-04-01,0.802083,1.000000,0.796875,0.979167,0.600268,1599945600
1987-05-01,0.973958,0.989583,0.822917,0.914063,0.560357,906225600
1987-06-01,0.916667,0.940104,0.822917,0.916667,0.561953,1201339200
1987-07-01,0.911458,1.052083,0.890625,0.994792,0.609847,1034208000
1987-08-01,0.979167,1.171875,0.932292,1.098958,0.673704,1222416000
1987-09-01,1.104167,1.226563,1.072917,1.203125,0.737563,1329249600
1987-10-01,1.213542,1.307292,0.557292,0.812500,0.498094,2649120000
1987-11-01,0.812500,0.890625,0.632813,0.671875,0.411886,1339526400
1987-12-01,0.687500,0.875000,0.648438,0.828125,0.507673,1350620800
1988-01-01,0.843750,0.914063,0.675781,0.796875,0.488516,1298822400
1988-02-01,0.796875,0.914063,0.718750,0.882813,0.541199,1054080000
1988-03-01,0.882813,1.023438,0.859375,0.917969,0.562751,1543497600
1988-04-01,0.914063,1.046875,0.914063,0.968750,0.593882,951699200
1988-05-01,0.976563,1.039063,0.906250,0.960938,0.589093,737900800
1988-06-01,0.960938,1.164063,0.953125,1.128906,0.692064,1314406400
1988-07-01,1.132813,1.140625,1.031250,1.085938,0.665722,922579200
1988-08-01,1.062500,1.109375,0.867188,0.875000,0.536409,1209648000
1988-09-01,0.867188,0.925781,0.796875,0.859375,0.526831,1275398400
1988-10-01,0.843750,0.882813,0.742188,0.773438,0.474148,1581792000
1988-11-01,0.781250,0.796875,0.601563,0.625000,0.383150,1653020800
1988-12-01,0.632813,0.750000,0.617188,0.742188,0.454990,1055660800
1989-01-01,0.742188,0.812500,0.714844,0.812500,0.498094,1333001600
1989-02-01,0.820313,0.871094,0.761719,0.804688,0.493305,979574400
1989-03-01,0.804688,0.851563,0.726563,0.820313,0.502884,874675200
1989-04-01,0.820313,0.953125,0.769531,0.906250,0.555567,1140284800
1989-05-01,0.898438,1.031250,0.882813,1.015625,0.622618,942182400
1989-06-01,1.015625,1.054688,0.875000,0.906250,0.555567,1082278400
1989-07-01,0.906250,0.984375,0.859375,0.953125,0.584303,849689600
1989-08-01,0.953125,1.039063,0.882813,0.937500,0.574724,1310659200
1989-09-01,0.929688,1.015625,0.917969,1.007813,0.617829,826406400
1989-10-01,1.007813,1.093750,0.937500,1.054688,0.646565,1284700800
1989-11-01,1.046875,1.093750,0.921875,1.085938,0.665722,816787200
1989-12-01,1.085938,1.125000,0.937500,1.078125,0.660933,854627200
1990-01-01,1.078125,1.242188,1.062500,1.234375,0.756721,1625068800
1990-02-01,1.234375,1.296875,1.187500,1.257813,0.771089,905728000
1990-03-01,1.250000,1.367188,1.210938,1.304688,0.799825,1354588800
1990-04-01,1.289063,1.375000,1.210938,1.234375,0.756721,1090665600
1990-05-01,1.234375,1.539063,1.234375,1.507813,0.924348,1603756800
1990-06-01,1.507813,1.523438,1.406250,1.468750,0.900402,907753600
1990-07-01,1.468750,1.625000,1.226563,1.390625,0.852508,1415872000
1990-08-01,1.390625,1.390625,0.953125,1.042969,0.639381,1970364800
1990-09-01,1.031250,1.078125,0.929688,1.039063,0.636986,1079324800
1990-10-01,1.031250,1.128906,0.875000,1.046875,0.641775,1356022400
1990-11-01,1.031250,1.203125,1.015625,1.171875,0.718405,897820800
1990-12-01,1.179688,1.257813,1.085938,1.203125,0.737563,874662400
1991-01-01,1.187500,1.429688,1.179688,1.429688,0.876455,1716937600
1991-02-01,1.429688,1.593750,1.421875,1.492188,0.914770,1227955200
1991-03-01,1.484375,1.648438,1.351563,1.460938,0.895612,1613091200
1991-04-01,1.460938,1.726563,1.445313,1.539063,0.943506,1460339200
1991-05-01,1.515625,1.742188,1.460938,1.742188,1.068030,1573110400
1991-06-01,1.742188,1.851563,1.359375,1.453125,0.890823,1910780800
1991-07-01,1.460938,1.492188,1.281250,1.468750,0.900402,1601216000
1991-08-01,1.484375,1.648438,1.375000,1.546875,0.948295,1278780800
1991-09-01,1.539063,1.562500,1.250000,1.320313,0.809403,1657193600
1991-10-01,1.328125,1.421875,1.203125,1.269531,0.778272,1391708800
1991-11-01,1.296875,1.382813,1.242188,1.281250,0.785456,1100080000
1991-12-01,1.273438,1.539063,1.257813,1.531250,0.938716,1043036800
1992-01-01,1.519531,1.968750,1.476563,1.871094,1.147054,2359977600
1992-02-01,1.875000,2.148438,1.843750,1.984375,1.216500,1361203200
1992-03-01,1.984375,2.109375,1.609375,1.726563,1.058451,1698380800
1992-04-01,1.726563,1.851563,1.531250,1.671875,1.024925,1772044800
1992-05-01,1.671875,1.710938,1.453125,1.562500,0.957873,1200016000
1992-06-01,1.562500,1.804688,1.492188,1.781250,1.091976,1387920000
1992-07-01,1.781250,1.882813,1.710938,1.867188,1.144659,1166182400
1992-08-01,1.882813,1.914063,1.695313,1.812500,1.111134,789286400
1992-09-01,1.804688,2.093750,1.804688,2.054688,1.259604,1204592000
1992-10-01,2.046875,2.160156,1.898438,2.109375,1.293130,1556710400
1992-11-01,2.093750,2.257813,2.078125,2.234375,1.371804,1046403200
1992-12-01,2.242188,2.859375,2.218750,2.718750,1.669187,1923811200
1993-01-01,2.718750,3.687500,2.695313,3.335938,2.048112,2980275200
1993-02-01,3.343750,3.750000,3.257813,3.640625,2.237160,2405235200
1993-03-01,3.648438,3.789063,3.476563,3.593750,2.208356,2026496000
1993-04-01,3.589844,3.781250,2.671875,2.972656,1.826694,3788163200
1993-05-01,2.992188,3.546875,2.976563,3.464844,2.131442,1689148800
1993-06-01,3.468750,3.781250,3.304688,3.437500,2.114619,1431424000
1993-07-01,3.437500,3.562500,3.078125,3.265625,2.008889,1232262400
1993-08-01,3.265625,4.203125,3.265625,4.015625,2.472650,1492656000
1993-09-01,3.984375,4.640625,3.765625,4.421875,2.722800,1282339200
1993-10-01,4.468750,4.617188,3.843750,3.953125,2.434166,2020817600
1993-11-01,3.953125,4.031250,3.515625,3.843750,2.368682,1562139200
1993-12-01,3.859375,4.046875,3.515625,3.875000,2.387939,1491811200
1994-01-01,3.890625,4.328125,3.796875,4.078125,2.513113,1974097600
1994-02-01,4.062500,4.328125,3.781250,4.296875,2.649950,1389000000
1994-03-01,4.304688,4.593750,4.062500,4.218750,2.601770,1662636800
1994-04-01,4.093750,4.437500,3.500000,3.812500,2.351229,1856948800
1994-05-01,3.796875,3.921875,3.531250,3.906250,2.411042,1274883200
1994-06-01,3.906250,4.062500,3.578125,3.656250,2.256736,1182070400
1994-07-01,3.679688,3.937500,3.507813,3.703125,2.285669,1286740800
1994-08-01,3.687500,4.218750,3.539063,4.109375,2.539052,1555363200
1994-09-01,4.046875,4.265625,3.750000,3.843750,2.374931,1301622400
1994-10-01,3.859375,3.937500,3.585938,3.882813,2.399067,1679555200
1994-11-01,3.867188,4.204102,3.734375,3.945313,2.440168,1661600000
1994-12-01,3.875000,4.109375,3.593750,3.992188,2.469159,2126796800
1995-01-01,3.976563,4.484375,3.937500,4.335938,2.681768,1992945600
1995-02-01,4.335938,5.046875,4.320313,4.984375,3.085438,1553358400
1995-03-01,4.984375,5.625000,4.898438,5.304688,3.283717,1952177600
1995-04-01,5.296875,6.507813,5.281250,6.398438,3.960774,2062513600
1995-05-01,6.468750,7.437500,6.429688,7.015625,4.345526,2722372800
1995-06-01,7.031250,8.296875,6.843750,7.914063,4.902027,1989096000
1995-07-01,7.921875,9.796875,7.812500,8.125000,5.032683,2233384000
1995-08-01,8.125000,8.406250,7.140625,7.671875,4.754779,1973017600
1995-09-01,7.656250,8.328125,7.156250,7.515625,4.657939,1444776800
1995-10-01,7.576172,8.921875,7.218750,8.734375,5.413283,1745368800
1995-11-01,8.843750,9.142578,7.484375,7.609375,4.718826,1635819200
1995-12-01,7.671875,8.000000,6.898438,7.093750,4.399070,1242437600
1996-01-01,7.171875,7.421875,6.226563,6.904297,4.281583,2392518400
1996-02-01,6.875000,7.703125,6.857422,7.351563,4.562298,1135956000
1996-03-01,7.203125,7.531250,6.437500,7.109375,4.412001,1386664000
1996-04-01,7.140625,8.796875,7.046875,8.468750,5.255615,1652880000
1996-05-01,8.421875,9.453125,8.312500,9.437500,5.860193,1272625600
1996-06-01,9.390625,9.718750,8.781250,9.179688,5.700106,1112619200
1996-07-01,9.218750,9.486328,8.015625,9.390625,5.831086,1964907200
1996-08-01,9.421875,10.406250,9.359375,9.976563,6.199180,1239524800
1996-09-01,9.890625,12.437500,9.812500,11.929688,7.412796,1289012000
1996-10-01,11.828125,14.281250,11.781250,13.734375,8.534184,1783640000
1996-11-01,13.734375,15.906250,13.500000,15.859375,9.859324,1672116800
1996-12-01,15.750000,17.687500,15.421875,16.367188,10.175021,1807088800
1997-01-01,16.468750,20.500000,15.953125,20.281250,12.608281,2230825600
1997-02-01,20.437500,20.625000,17.125000,17.734375,11.028613,2158319200
1997-03-01,17.640625,18.781250,15.718750,17.390625,10.814839,2181638400
1997-04-01,17.203125,19.187500,16.031250,19.140625,11.903129,2472320800
1997-05-01,19.171875,21.218750,17.500000,18.937500,11.780836,2384592800
1997-06-01,19.250000,19.328125,17.593750,17.726563,11.027518,2101756800
1997-07-01,17.750000,23.031250,17.328125,22.953125,14.278913,1892300800
1997-08-01,23.187500,25.500000,22.468750,23.031250,14.332399,1411278800
1997-09-01,23.281250,24.812500,23.000000,23.078125,14.361571,1034391600
1997-10-01,23.187500,23.906250,17.312500,19.250000,11.979320,1986799200
1997-11-01,19.609375,20.437500,18.003906,19.406250,12.080818,1272398000
1997-12-01,19.625000,20.437500,16.843750,17.562500,10.933041,1414142800
1998-01-01,17.671875,20.718750,17.625000,20.250000,12.606064,1358238800
1998-02-01,20.625000,23.906250,20.546875,22.421875,13.963398,1333076000
1998-03-01,22.453125,22.843750,18.500000,19.515625,12.153506,1701521600
1998-04-01,19.375000,21.265625,17.828125,20.203125,12.581652,1546118800
1998-05-01,20.234375,21.359375,17.812500,17.859375,11.126269,1087710800
1998-06-01,17.281250,19.406250,16.414063,18.531250,11.544845,1440325200
1998-07-01,18.671875,22.062500,18.062500,21.109375,13.151008,1585564800
1998-08-01,20.906250,23.156250,17.734375,17.796875,11.087335,1761071600
1998-09-01,17.734375,22.250000,17.437500,21.437500,13.360315,1476413200
1998-10-01,21.062500,22.703125,18.953125,22.296875,13.895886,1574883200
1998-11-01,22.437500,28.968750,22.390625,26.906250,16.768557,1293696800
1998-12-01,26.453125,31.546875,26.421875,29.640625,18.480854,1208676800
1999-01-01,29.984375,35.921875,29.921875,35.234375,21.968531,1393780000
1999-02-01,35.171875,35.171875,29.718750,29.984375,18.695169,1444981200
1999-03-01,29.703125,31.093750,27.390625,29.718750,18.537823,1706606800
1999-04-01,29.984375,33.375000,27.500000,30.593750,19.083626,1092352800
1999-05-01,30.593750,32.500000,25.500000,27.031250,16.861429,781813800
1999-06-01,26.906250,29.937500,25.062500,29.750000,18.566338,919890600
1999-07-01,29.875000,35.875000,29.625000,34.500000,21.530720,1011415000
1999-08-01,34.937500,42.250000,34.750000,41.093750,25.645742,1095635000
1999-09-01,41.843750,44.750000,36.312500,37.156250,23.197969,1051548200
1999-10-01,37.125000,39.906250,32.500000,38.718750,24.173491,1205532800
1999-11-01,38.812500,41.937500,36.812500,38.343750,23.939365,854509600
1999-12-01,38.031250,42.750000,35.281250,41.156250,25.705265,841517800
2000-01-01,41.632813,53.312500,38.687500,49.468750,30.897060,1406932200
2000-02-01,49.187500,58.250000,48.312500,56.500000,35.288628,965312200
2000-03-01,56.437500,72.687500,56.000000,65.968750,41.214958,1131350200
2000-04-01,65.687500,69.531250,54.187500,63.406250,39.613995,1209578800
2000-05-01,63.968750,65.500000,52.562500,62.343750,38.950161,1145907800
2000-06-01,63.093750,70.125000,62.062500,66.843750,41.771965,851667400
2000-07-01,67.062500,73.750000,64.375000,66.750000,41.713383,829139100
2000-08-01,67.062500,75.828125,60.437500,74.875000,46.790829,688110000
2000-09-01,75.625000,75.687500,41.375000,41.562500,25.981409,1467990100
2000-10-01,42.937500,47.000000,35.000000,45.000000,28.130251,1423595100
2000-11-01,44.312500,47.875000,36.000000,38.062500,23.793509,998090900
2000-12-01,38.500000,38.500000,29.812500,30.062500,18.800632,1120692200
2001-01-01,30.687500,38.593750,30.000000,37.000000,23.139235,1211434900
2001-02-01,37.062500,38.234375,28.000000,28.562500,17.862545,909408600
2001-03-01,28.250000,33.687500,24.562500,26.312500,16.464659,1421494900
2001-04-01,26.062500,32.570000,22.250000,30.910000,19.341480,1232602500
2001-05-01,30.770000,32.500000,26.400000,27.010000,16.901112,966714700
2001-06-01,27.260000,31.930000,26.139999,29.250000,18.314232,1008249200
2001-07-01,29.580000,31.000000,27.000000,29.809999,18.664862,965577600
2001-08-01,30.620001,32.230000,26.879999,27.959999,17.506527,951559900
2001-09-01,27.559999,28.090000,18.959999,20.440001,12.806020,1066764600
2001-10-01,20.209999,26.500000,19.080000,24.420000,15.299568,1237428800
2001-11-01,24.530001,32.990002,24.250000,32.660000,20.462065,1113379500
